artist,track_name,ms_played
Post Malone,Circles,154191
Farruko,Pepas,276946
Maren Morris,The Bones,37475
Morgan Wallen,You Proof,151993
Post Malone,Chemical,93617
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,88112
Rema & Selena Gomez,Calm Down,212458
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,190304
SAINt JHN,Roses (Imanbek Remix),222886
Dua Lipa,Don't Start Now,48429
Luke Combs,Fast Car,109996
Chris Brown,Under The Influence,86438
Post Malone,Chemical,35418
Eslabon Armado & Peso Pluma,Ella Baila Sola,150612
Jordan Davis & Luke Bryan,Buy Dirt,169787
Kelly Clarkson,Underneath The Tree,91001
Walker Hayes,Fancy Like,136940
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),138042
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),48493
SAINt JHN,Roses,296208
Kodak Black,Super Gremlin,103892
Cardi B,Up,56127
Doja Cat,Need To Know,62436
Lil Uzi Vert,Just Wanna Rock,143244
Mariah Carey,All I Want For Christmas Is You,75268
Camila Cabello & DaBaby,My Oh My,95128
Apache 207,Roller,24959
Drake & 21 Savage,Rich Flex,94115
Miley Cyrus,Flowers,75120
Doja Cat,Woman,138627
The Weeknd & Ariana Grande,Die For You,153746
Dua Lipa & DaBaby,Levitating,210694
Ed Sheeran,Bad Habits,163781
Kodak Black,Super Gremlin,249527
Kenya Grace,Strangers,116886
Em Beihold,Numb Little Bug,214521
Joel Corry & MNEK,Head & Heart,134364
Taylor Swift,Cruel Summer,190398
Rihanna,Lift Me Up,84965
Beyonce,Cuff It,58694
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,152042
Drake & Lil Durk,Laugh Now Cry Later,262186
Olivia Rodrigo,Good 4 U,91955
Miley Cyrus,Midnight Sky,124073
Justin Bieber & Quavo,Intentions,269097
Billie Eilish,Therefore I Am,41726
Ed Sheeran,Shivers,246523
The Weeknd & Ariana Grande,Die For You,232342
Cole Swindell,She Had Me At Heads Carolina,83451
David Guetta & Bebe Rexha,I'm Good (Blue),266026
Camila Cabello & DaBaby,My Oh My,29593
Farruko,Pepas,197711
Kelly Clarkson,Underneath The Tree,13850
Drake & 21 Savage,Jimmy Cooks,112206
The Weeknd,Blinding Lights,220114
Dua Lipa,Break My Heart,250438
Camila Cabello & DaBaby,My Oh My,274713
Maroon 5,Memories,182246
Billie Eilish,Bad Guy,70737
Morgan Wallen,Thinkin' Bout Me,185808
Doja Cat,Vegas,5892
DJ Ti.sto & Ava Max,The Motto,288882
Rihanna,Lift Me Up,39359
The Weeknd,Take My Breath,46735
The Weeknd & Ariana Grande,Save Your Tears,280957
Justin Bieber,Ghost,74638
Olivia Rodrigo,Vampire,176473
DJ Ti.sto,The Business,4252
Jelly Roll,Need A Favor,196504
AJR,Bang!,201538
Lil Mosey,Blueberry Faygo,178510
Beyonce,Break My Soul,240599
The Weeknd,Take My Breath,240948
Doja Cat,Need To Know,278783
Post Malone,Chemical,624
Justin Bieber & Quavo,Intentions,75659
Morgan Wallen,You Proof,151539
Topic & A7S,Breaking Me,291358
Apache 207,Roller,186660
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),14258
SZA,Kill Bill,271951
DJ Ti.sto,The Business,214222
Rema & Selena Gomez,Calm Down,284784
Justin Bieber & Quavo,Intentions,84563
Cole Swindell,She Had Me At Heads Carolina,33783
Morgan Wallen,Thinkin' Bout Me,231554
Imagine Dragons & JID,Enemy,185166
Bobby Helms,Jingle Bell Rock,278990
Eslabon Armado & Peso Pluma,Ella Baila Sola,291184
Rema & Selena Gomez,Calm Down,43426
The Weeknd & Ariana Grande,Die For You,12798
Jelly Roll,Need A Favor,192451
Lil Uzi Vert,Just Wanna Rock,165479
Walker Hayes,Fancy Like,72436
Nicky Youre & dazy,Sunroof,224091
Dua Lipa & DaBaby,Levitating,111353
Saweetie & Doja Cat,Best Friend,229629
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,284124
Roddy Ricch,The Box,203171
Fifty Fifty,Cupid,151844
Rema & Selena Gomez,Calm Down,200419
Stephen Sanchez,Until I Found You,13269
Kane Brown With Katelyn Brown,Thank God,282046
Morgan Wallen,Thinkin' Bout Me,272952
Billie Eilish,Happier Than Ever,284167
Lady Gaga & Ariana Grande,Rain On Me,13360
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,282410
Morgan Wallen,Sand In My Boots,277709
Giveon,Heartbreak Anniversary,66046
Walker Hayes,Fancy Like,191821
Morgan Wallen,Last Night,59501
Morgan Wallen,Wasted On You,1045
CKay,Love Nwantiti,246354
Olivia Rodrigo,Traitor,49551
Ariana Grande,Positions,91533
Coi Leray,Players,240036
Masked Wolf,Astronaut In The Ocean,81758
CKay,Love Nwantiti,155006
Drake & 21 Savage,Rich Flex,277759
Lewis Capaldi,Someone You Loved,182913
Lizzo,About Damn Time,25914
Internet Money & Gunna & Don Toliver & NAV,Lemonade,171537
David Guetta & Bebe Rexha,I'm Good (Blue),224047
Farruko,Pepas,215192
Kate Bush,Running Up That Hill (A Deal With God),239175
CJ,Whoopty,121557
Doja Cat,Need To Know,122699
Tate McRae,You Broke Me First,186427
Harry Styles,Adore You,67190
Kate Bush,Running Up That Hill (A Deal With God),136811
Doja Cat,Paint The Town Red,109276
Taylor Swift,Anti-Hero,96179
Masked Wolf,Astronaut In The Ocean,250402
Billie Eilish,Therefore I Am,236201
The Kid LAROI & Justin Bieber,Stay,63040
Luke Combs,Fast Car,39942
Billie Eilish,everything i wanted,138190
Morgan Wallen,Thinkin' Bout Me,14070
Glass Animals,Heat Waves,212747
Zach Bryan,Something In The Orange,95386
Morgan Wallen,You Proof,121842
Doja Cat,Need To Know,211242
Maneskin,Beggin',174648
Billie Eilish,everything i wanted,203731
Tones & I,Dance Monkey,99314
Post Malone,Chemical,278423
Kodak Black,Super Gremlin,94908
Glass Animals,Heat Waves,154451
Lil Tjay & 6LACK,Calling My Phone,113729
SZA,Snooze,62292
Powfu & Beabadoobee,Death Bed,247276
Lewis Capaldi,Before You Go,232591
Gabby Barrett & Charlie Puth,I Hope,81781
Ariana Grande,Positions,120232
Maren Morris,The Bones,245836
Walker Hayes,Fancy Like,149908
JVKE,golden hour,225183
Lil Nas X,Thats What I Want,19390
Mariah Carey,All I Want For Christmas Is You,36114
Billie Eilish,Happier Than Ever,75998
Joel Corry & MNEK,Head & Heart,137962
Drake & Lil Durk,Laugh Now Cry Later,47960
CKay,Love Nwantiti,166918
Michael Buble,It's Beginning To Look A Lot Like Christmas,167378
JVKE,golden hour,294964
Ed Sheeran,Eyes Closed,162678
Brenda Lee,Rockin' Around The Christmas Tree,225477
Beyonce,Cuff It,231452
Gabby Barrett & Charlie Puth,I Hope,123519
Wham!,Last Christmas,56160
JVKE,golden hour,132396
Taylor Swift,Anti-Hero,73392
WizKid & Justin Bieber & Tems,Essence,220448
Doja Cat,Paint The Town Red,125492
Drake & 21 Savage,Jimmy Cooks,92530
Camila Cabello & DaBaby,My Oh My,183166
Morgan Wallen,You Proof,4073
Andy Williams,It's The Most Wonderful Time Of The Year,56613
Kodak Black,Super Gremlin,179443
Bobby Helms,Jingle Bell Rock,48908
Glass Animals,Heat Waves,199559
OneRepublic,I Ain't Worried,253299
Justin Bieber & Quavo,Intentions,257726
Tate McRae,You Broke Me First,258997
Harry Styles,As It Was,41780
Farruko,Pepas,191176
Kelly Clarkson,Underneath The Tree,241167
Zach Bryan,Something In The Orange,151330
Doja Cat,Vegas,66944
Justin Bieber & Daniel Caesar & Giveon,Peaches,233697
Lil Mosey,Blueberry Faygo,65901
Cardi B,Up,231914
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,15360
Steve Lacy,Bad Habit,176274
Billie Eilish,everything i wanted,105162
Internet Money & Gunna & Don Toliver & NAV,Lemonade,128273
Metro Boomin, The Weeknd & 21 Savage,Creepin',33152
WizKid & Justin Bieber & Tems,Essence,269875
Morgan Wallen,Sand In My Boots,231162
AJR,Bang!,167841
Nat King Cole,The Christmas Song (Merry Christmas To You),139583
The Weeknd & Ariana Grande,Save Your Tears,118750
Giveon,Heartbreak Anniversary,82403
Cardi B,Up,106784
Cardi B & Megan Thee Stallion,WAP,7988
Oliver Tree & Robin Schulz,Miss You,191334
Gunna,Fukumean,161110
Kenya Grace,Strangers,17646
The Kid LAROI & Justin Bieber,Stay,212680
Lil Nas & Jack Harlow,Industry Baby,201220
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,239841
The Weeknd & Ariana Grande,Die For You,183848
Doja Cat,Woman,131143
Ariana Grande,Positions,18919
Stephen Sanchez,Until I Found You,8138
Morgan Wallen,Sand In My Boots,98231
David Kushner,Daylight,141984
Chris Brown & Young Thug,Go Crazy,70682
OneRepublic,I Ain't Worried,69603
Andy Williams,It's The Most Wonderful Time Of The Year,155124
SZA,Kill Bill,3517
DJ Ti.sto,The Business,258190
Billie Eilish,What Was I Made For?,200610
Zach Bryan & Kacey Musgraves,I Remember Everything,193233
Ed Sheeran,Bad Habits,255550
Camila Cabello & DaBaby,My Oh My,182503
Lil Mosey,Blueberry Faygo,96569
SZA,Kill Bill,79890
Miley Cyrus,Flowers,215389
Drake & 21 Savage,Rich Flex,207719
Bailey Zimmerman,Rock And A Hard Place,53587
Farruko,Pepas,215023
Drake & 21 Savage & Project Pat,Knife Talk,160525
Farruko,Pepas,260237
Doja Cat,Woman,115643
AJR,Bang!,220397
Oliver Tree & Robin Schulz,Miss You,77628
Beyonce,Break My Soul,279237
Apache 207,Roller,27950
Joel Corry & MNEK,Head & Heart,266994
Bobby Helms,Jingle Bell Rock,137942
Meghan Trainor,Made You Look,62082
Lil Uzi Vert,Just Wanna Rock,170558
Brenda Lee,Rockin' Around The Christmas Tree,230720
Tom Odell,Another Love,257332
The Kid LAROI,Without You,114926
Morgan Wallen,Thought You Should Know,298324
Drake & 21 Savage,Rich Flex,244130
Post Malone & Doja Cat,I Like You (A Happier Song),157421
BTS,Butter,10705
Lost Frequencies & Calum Scott,Where Are You Now,33474
Bailey Zimmerman,Rock And A Hard Place,41656
Camila Cabello & DaBaby,My Oh My,246157
BTS,Dynamite,70543
CKay,Love Nwantiti,118807
Eslabon Armado & Peso Pluma,Ella Baila Sola,29162
Steve Lacy,Bad Habit,44616
Powfu & Beabadoobee,Death Bed,205670
Ed Sheeran,Bad Habits,225143
Camila Cabello & Ed Sheeran,Bam Bam,49877
The Weeknd & Ariana Grande,Save Your Tears,204743
Miguel,Sure Thing,160650
Powfu & Beabadoobee,Death Bed,34961
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,297004
Tate McRae,Greedy,214080
Lil Tjay & 6LACK,Calling My Phone,210252
Coldplay & BTS,My Universe,118480
Toosii,Favorite Song,12713
Tate McRae,She's All I Wanna Be,81269
Future & Drake & Tems,WAIT FOR U,296715
Taylor Swift,Lavender Haze,289994
Zach Bryan & Kacey Musgraves,I Remember Everything,156436
Latto,Big Energy,15587
Zach Bryan & Kacey Musgraves,I Remember Everything,241514
Farruko,Pepas,289710
Surf Mesa & Emilee,ILY (I Love You Baby),53689
Doja Cat,Woman,219392
Kelly Clarkson,Underneath The Tree,298832
Toosii,Favorite Song,83785
Brenda Lee,Rockin' Around The Christmas Tree,88102
Nathan Evans,Wellerman,122963
Libianca,People,151498
BTS,Butter,79301
CJ,Whoopty,29384
Lil Mosey,Blueberry Faygo,113742
Rihanna,Lift Me Up,148833
Dua Lipa,Don't Start Now,262375
Rema & Selena Gomez,Calm Down,101784
Apache 207,Roller,181143
Taylor Swift,Anti-Hero,205798
Sam Smith & Kim Petras,Unholy,1398
Justin Bieber & Daniel Caesar & Giveon,Peaches,50779
BTS,Butter,265460
Kane Brown With Katelyn Brown,Thank God,265242
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,230335
The Killers,Mr Brightside,7025
Shouse,Love Tonight,144767
Miley Cyrus,Flowers,62411
CKay,Love Nwantiti,31032
Meghan Trainor,Made You Look,181509
Tate McRae,Greedy,1220
The Kid LAROI,Without You,129765
Drake & 21 Savage,Jimmy Cooks,100074
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,48775
Apache 207,Roller,22117
Beyonce,Cuff It,214529
Cole Swindell,She Had Me At Heads Carolina,232412
SZA,Snooze,142690
Zach Bryan,Something In The Orange,235865
Doja Cat & The Weeknd,You Right,67184
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,230727
Harry Styles,As It Was,247941
24kGoldn & Iann Dior,Mood,14525
BTS,Dynamite,6258
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,142817
Luke Combs,The Kind of Love We Make,31248
Drake & 21 Savage & Project Pat,Knife Talk,95223
The Weeknd & Ariana Grande,Save Your Tears,176633
CKay,Love Nwantiti,148789
Gunna,Fukumean,9694
Drake & 21 Savage & Project Pat,Knife Talk,243822
Drake & 21 Savage & Project Pat,Knife Talk,179885
Doja Cat,Paint The Town Red,69023
Future & Drake & Tems,WAIT FOR U,90087
Apache 207,Roller,65576
WizKid & Justin Bieber & Tems,Essence,182850
Cardi B & Megan Thee Stallion,WAP,267148
WizKid & Justin Bieber & Tems,Essence,40648
Mariah Carey,All I Want For Christmas Is You,195426
Luke Combs,The Kind of Love We Make,222929
Drake & 21 Savage,Rich Flex,162141
Acraze & Cherish,Do It To It,36568
Lil Uzi Vert,Just Wanna Rock,241320
Chris Brown & Young Thug,Go Crazy,232422
Polo G,Rapstar,83099
Doja Cat & The Weeknd,You Right,168484
Future & Drake,Life Is Good,18620
Beyonce,Cuff It,288857
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,44795
Zach Bryan,Something In The Orange,166260
Luke Combs,Forever After All,55465
Gabby Barrett & Charlie Puth,I Hope,27005
Joji,Glimpse Of Us,234036
Shouse,Love Tonight,2764
Nicki Minaj & Ice Spice with Aqua,Barbie World,33992
Maroon 5,Memories,212074
Olivia Rodrigo,Deja Vu,268152
Olivia Rodrigo,Drivers License,212114
Zach Bryan,Something In The Orange,145076
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,218019
Jose Feliciano,Feliz Navidad,9640
Morgan Wallen,Wasted On You,180466
Lil Durk & J Cole,All My Life,173061
Justin Bieber,Ghost,275679
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,167816
Shouse,Love Tonight,273164
Kate Bush,Running Up That Hill (A Deal With God),135291
Dua Lipa,Dance The Night,118705
Metro Boomin, The Weeknd & 21 Savage,Creepin',70744
Tate McRae,She's All I Wanna Be,209681
Polo G,Rapstar,72655
Wham!,Last Christmas,123750
The Weeknd,Take My Breath,53790
Polo G,Rapstar,59089
Lil Nas X,Montero (Call Me By Your Name),44617
SZA,Kill Bill,15659
Pop Smoke,What You Know Bout Love,262176
Pop Smoke,What You Know Bout Love,150050
Morgan Wallen,Thinkin' Bout Me,84760
Adele,Easy On Me,127392
Jordan Davis & Luke Bryan,Buy Dirt,41068
Beyonce,Cuff It,296590
Ed Sheeran,Eyes Closed,171516
24kGoldn & Iann Dior,Mood,110351
Morgan Wallen,Sand In My Boots,116966
Beyonce,Break My Soul,202130
Lewis Capaldi,Before You Go,265506
Shouse,Love Tonight,18631
Em Beihold,Numb Little Bug,29319
Doja Cat,Vegas,38494
Coi Leray,Players,175968
Ed Sheeran,Eyes Closed,289329
Topic & A7S,Breaking Me,188916
The Weeknd & Ariana Grande,Save Your Tears,254536
Bailey Zimmerman,Rock And A Hard Place,176626
Stephen Sanchez,Until I Found You,116363
BTS,Butter,56194
Joji,Glimpse Of Us,134006
Lil Uzi Vert,Just Wanna Rock,181133
Nicky Youre & dazy,Sunroof,201692
Eslabon Armado & Peso Pluma,Ella Baila Sola,86938
AJR,Bang!,109227
Kenya Grace,Strangers,50462
Nat King Cole,The Christmas Song (Merry Christmas To You),89691
Rema & Selena Gomez,Calm Down,12895
Cardi B,Up,290566
Olivia Rodrigo,Deja Vu,210096
Surf Mesa & Emilee,ILY (I Love You Baby),170479
Camila Cabello & DaBaby,My Oh My,142962
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,175675
Olivia Rodrigo,Drivers License,147973
Latto,Big Energy,69609
Kelly Clarkson,Underneath The Tree,129614
Lost Frequencies & Calum Scott,Where Are You Now,190440
Jordan Davis & Luke Bryan,Buy Dirt,103382
Jose Feliciano,Feliz Navidad,114089
OneRepublic,I Ain't Worried,75559
Billie Eilish,Bad Guy,211934
Taylor Swift,Anti-Hero,293765
Stephen Sanchez,Until I Found You,12047
WizKid & Justin Bieber & Tems,Essence,263571
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,268251
Gunna,Fukumean,89735
The Weeknd & Ariana Grande,Save Your Tears,217014
Luke Combs,Fast Car,299687
Ava Max,Kings & Queens,51978
Doja Cat,Paint The Town Red,279343
Topic & A7S,Breaking Me,106931
Gunna,Fukumean,129515
Ed Sheeran,Bad Habits,194887
Topic & A7S,Breaking Me,6614
Doja Cat,Vegas,21900
Latto,Big Energy,26965
Camila Cabello & Ed Sheeran,Bam Bam,118083
Ed Sheeran,Shivers,54922
David Guetta & Bebe Rexha,I'm Good (Blue),280739
24kGoldn & Iann Dior,Mood,28153
Lady Gaga & Ariana Grande,Rain On Me,236964
Justin Bieber & Daniel Caesar & Giveon,Peaches,69697
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,5102
Trevor Daniel,Falling,244240
Gabby Barrett & Charlie Puth,I Hope,93040
Topic & A7S,Breaking Me,285015
Gabby Barrett & Charlie Puth,I Hope,231836
Roddy Ricch,The Box,114222
Nicky Youre & dazy,Sunroof,279191
Maneskin,Beggin',209510
CKay,Love Nwantiti,177379
Nicky Youre & dazy,Sunroof,201005
Giveon,Heartbreak Anniversary,228968
Lil Mosey,Blueberry Faygo,190294
Meghan Trainor,Made You Look,280720
Jelly Roll,Need A Favor,100343
Toosii,Favorite Song,209383
The Kid LAROI & Justin Bieber,Stay,278394
Em Beihold,Numb Little Bug,264146
The Kid LAROI,Without You,128500
Nathan Evans,Wellerman,226478
Olivia Rodrigo,Traitor,17903
Trevor Daniel,Falling,13372
Rema,Calm Down,41665
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,17080
Harry Styles,Adore You,106552
WizKid & Justin Bieber & Tems,Essence,227983
Luke Combs,Fast Car,29843
Nicky Youre & dazy,Sunroof,206378
Olivia Rodrigo,Drivers License,226377
JVKE,golden hour,297588
Mariah Carey,All I Want For Christmas Is You,247993
Post Malone & Doja Cat,I Like You (A Happier Song),266653
Lil Uzi Vert,Just Wanna Rock,247486
JVKE,golden hour,296282
SAINt JHN,Roses (Imanbek Remix),14146
Doja Cat & SZA,Kiss Me More,29310
Lil Nas X,Montero (Call Me By Your Name),12448
Beyonce,Break My Soul,85270
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,134464
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,229086
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,91243
Lil Nas & Jack Harlow,Industry Baby,261388
Miley Cyrus,Midnight Sky,55353
Kane Brown With Katelyn Brown,Thank God,155564
Chris Brown & Young Thug,Go Crazy,154373
Justin Bieber & Chance The Rapper,Holy,144090
Miley Cyrus,Flowers,60699
Steve Lacy,Bad Habit,23864
Rema,Calm Down,14074
Chris Brown & Young Thug,Go Crazy,245931
Doja Cat & SZA,Kiss Me More,194765
Post Malone & The Weeknd,One Right Now,10305
Ava Max,Kings & Queens,291721
Ed Sheeran,Bad Habits,104802
Polo G,Rapstar,97948
Ed Sheeran,Eyes Closed,98076
Andy Williams,It's The Most Wonderful Time Of The Year,170546
Wham!,Last Christmas,18532
Post Malone & Doja Cat,I Like You (A Happier Song),145733
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,185893
Kenya Grace,Strangers,290147
Jelly Roll,Need A Favor,90143
Billie Eilish,What Was I Made For?,297669
Ed Sheeran,Shivers,282050
Glass Animals,Heat Waves,67751
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,205929
Drake & 21 Savage,Jimmy Cooks,199421
Rema & Selena Gomez,Calm Down,164596
Wham!,Last Christmas,34514
Libianca,People,252183
Cardi B & Megan Thee Stallion,WAP,65605
BTS,Dynamite,247032
Lewis Capaldi,Before You Go,109043
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,298433
JVKE,golden hour,80968
Kodak Black,Super Gremlin,286899
Dua Lipa,Dance The Night,190369
Brenda Lee,Rockin' Around The Christmas Tree,83920
Olivia Rodrigo,Vampire,148190
Meghan Trainor,Made You Look,162895
Nicky Youre & dazy,Sunroof,244452
Justin Bieber,Ghost,296641
Sam Smith & Kim Petras,Unholy,8879
Drake & Future & Young Thug,Way 2 Sexy,37206
Libianca,People,190541
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,1024
Steve Lacy,Bad Habit,168475
Shouse,Love Tonight,8741
The Kid LAROI,Without You,27807
OneRepublic,I Ain't Worried,9102
Tones & I,Dance Monkey,240137
Topic & A7S,Breaking Me,121205
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,94136
Post Malone,Circles,190606
Maneskin,Beggin',59187
Glass Animals,Heat Waves,270931
OneRepublic,I Ain't Worried,148275
The Killers,Mr Brightside,72155
Luke Combs,Fast Car,35415
Libianca,People,139383
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,206518
Ariana Grande,Positions,98278
The Weeknd & Ariana Grande,Save Your Tears,167834
WizKid & Justin Bieber & Tems,Essence,18808
Lil Nas & Jack Harlow,Industry Baby,270768
Doja Cat & The Weeknd,You Right,258175
Lil Uzi Vert,Just Wanna Rock,59081
BTS,Dynamite,230553
Burl Ives,A Holly Jolly Christmas,284745
Oliver Tree & Robin Schulz,Miss You,57885
Stephen Sanchez,Until I Found You,261050
SAINt JHN,Roses (Imanbek Remix),133215
Cardi B,Up,245333
Tate McRae,Greedy,164123
Miguel,Sure Thing,59305
Lewis Capaldi,Before You Go,92636
Morgan Wallen,Thought You Should Know,244155
Sam Smith & Kim Petras,Unholy,69305
Cardi B,Up,74849
Lizzo,About Damn Time,154452
Ed Sheeran,Eyes Closed,207362
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,151574
Cardi B & Megan Thee Stallion,WAP,212845
Raye & 070 Shake,Escapism,63560
Metro Boomin, The Weeknd & 21 Savage,Creepin',66003
Polo G,Rapstar,96518
Lost Frequencies & Calum Scott,Where Are You Now,197869
Harry Styles,As It Was,104957
Trevor Daniel,Falling,239417
Justin Bieber,Ghost,30096
Ava Max,Kings & Queens,66652
Kelly Clarkson,Underneath The Tree,16100
Andy Williams,It's The Most Wonderful Time Of The Year,204440
Lil Tjay & 6LACK,Calling My Phone,197329
Bailey Zimmerman,Rock And A Hard Place,67691
Miley Cyrus,Flowers,212531
The Kid LAROI & Justin Bieber,Stay,12974
Trevor Daniel,Falling,52007
David Guetta & Bebe Rexha,I'm Good (Blue),25665
