artist,track_name,ms_played
Jack Harlow,First Class,7658
Post Malone,Circles,28587
Mariah Carey,All I Want For Christmas Is You,27509
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,153257
Cardi B & Megan Thee Stallion,WAP,4475
Morgan Wallen,Thought You Should Know,176999
Toosii,Favorite Song,74620
Olivia Rodrigo,Good 4 U,30279
Surf Mesa & Emilee,ILY (I Love You Baby),23581
Dua Lipa,Dance The Night,116370
Doja Cat,Woman,251066
Nat King Cole,The Christmas Song (Merry Christmas To You),269560
Fifty Fifty,Cupid,230081
Kodak Black,Super Gremlin,38755
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,92174
Dua Lipa,Dance The Night,206555
Kenya Grace,Strangers,221415
Miguel,Sure Thing,248556
Post Malone & Doja Cat,I Like You (A Happier Song),123688
Post Malone & The Weeknd,One Right Now,106769
The Weeknd & Ariana Grande,Save Your Tears,86824
Eslabon Armado & Peso Pluma,Ella Baila Sola,279821
Stephen Sanchez,Until I Found You,92607
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,136066
Rihanna,Lift Me Up,65556
Dua Lipa,Dance The Night,128461
Harry Styles,Watermelon Sugar,205908
Polo G,Rapstar,55561
Morgan Wallen,Thinkin' Bout Me,36860
Ariana Grande,Positions,138889
Billie Eilish,everything i wanted,198862
Kelly Clarkson,Underneath The Tree,247529
Luke Combs,Forever After All,44916
The Weeknd,Blinding Lights,85979
Bad Bunny & Chencho Corleone,Me porto bonito,299116
SAINt JHN,Roses (Imanbek Remix),21024
SZA,Kill Bill,104723
Doja Cat,Need To Know,6366
Trevor Daniel,Falling,175322
Beyonce,Cuff It,130847
DJ Ti.sto,The Business,200609
Chris Brown,Under The Influence,75097
Morgan Wallen,Wasted On You,240736
Lizzo,About Damn Time,169769
Maren Morris,The Bones,278422
Mariah Carey,All I Want For Christmas Is You,290646
Harry Styles,Adore You,79312
Beyonce,Cuff It,240976
Lil Nas X,Thats What I Want,12808
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,16467
Bad Bunny & Jhay Cortez,Dakiti,171041
Camila Cabello & DaBaby,My Oh My,8398
Polo G,Rapstar,268171
Chris Brown,Under The Influence,243560
Toosii,Favorite Song,111860
SAINt JHN,Roses,18489
Nicky Youre & dazy,Sunroof,272668
Justin Bieber & Chance The Rapper,Holy,99863
Gabby Barrett & Charlie Puth,I Hope,11156
DJ Ti.sto,The Business,212450
Post Malone,Chemical,179952
Camila Cabello & DaBaby,My Oh My,23144
Bad Bunny & Jhay Cortez,Dakiti,277563
Lil Mosey,Blueberry Faygo,206277
Joel Corry & MNEK,Head & Heart,247534
Adele,Easy On Me,179933
The Ronettes,Sleigh Ride,118959
Beyonce,Cuff It,48873
Dove Cameron,Boyfriend,261323
Bad Bunny,Titi me pregunto,21711
The Kid LAROI & Justin Bieber,Stay,48355
Camila Cabello & DaBaby,My Oh My,156107
Tate McRae,She's All I Wanna Be,2307
Cole Swindell,She Had Me At Heads Carolina,294000
Gabby Barrett & Charlie Puth,I Hope,102238
Miley Cyrus,Flowers,242325
Tate McRae,You Broke Me First,28340
Latto,Big Energy,71483
Lil Uzi Vert,Just Wanna Rock,218708
Acraze & Cherish,Do It To It,229932
Bad Bunny,Titi me pregunto,200701
Nat King Cole,The Christmas Song (Merry Christmas To You),150711
Toosii,Favorite Song,24455
Miley Cyrus,Flowers,144510
Shouse,Love Tonight,61102
Justin Bieber & Daniel Caesar & Giveon,Peaches,181074
Cardi B & Megan Thee Stallion,WAP,69597
Doja Cat,Paint The Town Red,230412
Kenya Grace,Strangers,48538
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,49687
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),86332
Powfu & Beabadoobee,Death Bed,63657
Dove Cameron,Boyfriend,28770
Kate Bush,Running Up That Hill (A Deal With God),186761
WizKid & Justin Bieber & Tems,Essence,149870
Lil Nas & Jack Harlow,Industry Baby,123500
Apache 207,Roller,198740
Dua Lipa,Dance The Night,167372
DJ Ti.sto & Ava Max,The Motto,185676
WizKid & Justin Bieber & Tems,Essence,120426
Powfu & Beabadoobee,Death Bed,188230
Cole Swindell,She Had Me At Heads Carolina,104455
24kGoldn & Iann Dior,Mood,219933
Dua Lipa,Break My Heart,205899
Taylor Swift,Cruel Summer,225840
Doja Cat & SZA,Kiss Me More,217501
Post Malone,Circles,56801
Shouse,Love Tonight,81857
Bad Bunny & Chencho Corleone,Me porto bonito,294199
DJ Ti.sto & Ava Max,The Motto,89247
Oliver Tree & Robin Schulz,Miss You,74674
Nathan Evans,Wellerman,141709
Drake,Toosie Slide,241760
24kGoldn & Iann Dior,Mood,286461
Burl Ives,A Holly Jolly Christmas,260541
David Guetta & Bebe Rexha,I'm Good (Blue),53645
Lizzo,About Damn Time,293066
Glass Animals,Heat Waves,15604
The Killers,Mr Brightside,194790
AJR,Bang!,284125
Future & Drake,Life Is Good,49901
Andy Williams,It's The Most Wonderful Time Of The Year,120098
Kane Brown With Katelyn Brown,Thank God,123961
The Ronettes,Sleigh Ride,187879
Em Beihold,Numb Little Bug,245765
Tom Odell,Another Love,211997
Doja Cat & SZA,Kiss Me More,290315
Libianca,People,185093
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,132596
The Weeknd,Take My Breath,122367
Adele,Easy On Me,20030
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,162289
The Kid LAROI & Justin Bieber,Stay,128150
Maren Morris,The Bones,183253
Cardi B,Up,81842
Ed Sheeran,Eyes Closed,223300
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),405
Drake,Toosie Slide,166237
Dua Lipa,Don't Start Now,164877
Ariana Grande,Positions,105490
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),17328
Lil Mosey,Blueberry Faygo,168186
Elton John & Dua Lipa,Cold Heart,166259
David Kushner,Daylight,105510
Dove Cameron,Boyfriend,11956
Billie Eilish,Therefore I Am,288350
Lady Gaga & Ariana Grande,Rain On Me,118107
Taylor Swift,Anti-Hero,215870
Bad Bunny & Jhay Cortez,Dakiti,46315
Lil Nas X,Montero (Call Me By Your Name),23258
Lil Mosey,Blueberry Faygo,228589
Doja Cat & SZA,Kiss Me More,180078
The Weeknd,Take My Breath,224318
Drake,Toosie Slide,297059
Lost Frequencies & Calum Scott,Where Are You Now,148698
Steve Lacy,Bad Habit,202701
Polo G,Rapstar,3004
Cardi B,Up,158041
Lil Mosey,Blueberry Faygo,258056
Morgan Wallen,Last Night,283121
Dua Lipa,Dance The Night,127057
Walker Hayes,Fancy Like,204443
Drake & 21 Savage,Jimmy Cooks,216331
OneRepublic,I Ain't Worried,27883
Drake & Future & Young Thug,Way 2 Sexy,264174
Chris Brown & Young Thug,Go Crazy,212079
SAINt JHN,Roses (Imanbek Remix),277779
Olivia Rodrigo,Vampire,50012
Future & Drake,Life Is Good,197297
Stephen Sanchez,Until I Found You,268116
Lil Tjay & 6LACK,Calling My Phone,255309
Rema,Calm Down,53195
Lil Uzi Vert,Just Wanna Rock,180734
Rema & Selena Gomez,Calm Down,221932
Trevor Daniel,Falling,154272
Cardi B,Up,265083
Drake & Lil Durk,Laugh Now Cry Later,106616
Doja Cat & Nicki Minaj,Say So,4912
Masked Wolf,Astronaut In The Ocean,49194
Post Malone & Doja Cat,I Like You (A Happier Song),150375
Coldplay & BTS,My Universe,258636
Polo G,Rapstar,58062
Olivia Rodrigo,Deja Vu,54545
Billie Eilish,everything i wanted,242517
Harry Styles,Watermelon Sugar,120365
Steve Lacy,Bad Habit,214237
The Weeknd,Blinding Lights,29114
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,172569
Tate McRae,You Broke Me First,282793
Ed Sheeran,Shivers,299021
Dua Lipa,Dance The Night,95141
Ed Sheeran,Eyes Closed,77001
Doja Cat & Nicki Minaj,Say So,99950
Lizzo,About Damn Time,195155
Tones & I,Dance Monkey,191631
Gunna,Fukumean,193490
Pop Smoke & Lil Baby & DaBaby,For The Night,5946
JVKE,golden hour,66343
Rema & Selena Gomez,Calm Down,191452
Billie Eilish,Bad Guy,68003
Bad Bunny & Jhay Cortez,Dakiti,122900
Billie Eilish,Therefore I Am,197001
Dua Lipa,Dance The Night,170027
Drake & 21 Savage,Rich Flex,18886
Trevor Daniel,Falling,266351
Dua Lipa,Dance The Night,90292
Post Malone & The Weeknd,One Right Now,282902
Doja Cat & SZA,Kiss Me More,225301
Lewis Capaldi,Someone You Loved,263322
Drake & Future & Young Thug,Way 2 Sexy,38927
Taylor Swift,Lavender Haze,4292
Steve Lacy,Bad Habit,180776
SAINt JHN,Roses,238681
Bad Bunny & Chencho Corleone,Me porto bonito,143795
Elton John & Dua Lipa,Cold Heart,137938
Latto,Big Energy,106920
Stephen Sanchez,Until I Found You,132461
Em Beihold,Numb Little Bug,247271
Dove Cameron,Boyfriend,1890
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,98375
Jordan Davis & Luke Bryan,Buy Dirt,234841
Zach Bryan & Kacey Musgraves,I Remember Everything,67310
Eslabon Armado & Peso Pluma,Ella Baila Sola,192195
Nat King Cole,The Christmas Song (Merry Christmas To You),286251
Tate McRae,Greedy,65416
Tom Odell,Another Love,169095
DJ Ti.sto & Ava Max,The Motto,103962
Ed Sheeran,Shivers,132581
Farruko,Pepas,231839
Doja Cat,Vegas,240000
Miley Cyrus,Midnight Sky,241866
Billie Eilish,Bad Guy,133516
Eslabon Armado & Peso Pluma,Ella Baila Sola,113444
SAINt JHN,Roses,289208
Farruko,Pepas,137657
Gunna,Fukumean,220124
Nicky Youre & dazy,Sunroof,150451
Lewis Capaldi,Someone You Loved,189582
Post Malone,Circles,209990
Joji,Glimpse Of Us,81703
Coldplay & BTS,My Universe,245549
Cardi B,Up,60713
Kate Bush,Running Up That Hill (A Deal With God),230025
Surf Mesa & Emilee,ILY (I Love You Baby),130018
DaBaby & Roddy Ricch,Rockstar,155854
Bobby Helms,Jingle Bell Rock,112816
Tate McRae,Greedy,93920
Maneskin,Beggin',110231
Jack Harlow,First Class,115926
Lewis Capaldi,Someone You Loved,285326
Cardi B,Up,277838
Trevor Daniel,Falling,231150
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,226352
Kate Bush,Running Up That Hill (A Deal With God),34269
The Weeknd & Ariana Grande,Die For You,84942
Elton John & Dua Lipa,Cold Heart,154610
Gayle,abcdefu,261384
Drake & 21 Savage,Rich Flex,127568
Nathan Evans,Wellerman,15340
Beyonce,Cuff It,7665
David Kushner,Daylight,47626
Joel Corry & MNEK,Head & Heart,108428
Ed Sheeran,Eyes Closed,206452
Lil Tjay & 6LACK,Calling My Phone,102404
Zach Bryan,Something In The Orange,143891
Pop Smoke & Lil Baby & DaBaby,For The Night,245625
Harry Styles,Late Night Talking,286756
OneRepublic,I Ain't Worried,31558
Miley Cyrus,Midnight Sky,115173
The Weeknd & Ariana Grande,Save Your Tears,197035
Maren Morris,The Bones,131064
Ariana Grande,Santa Tell Me,278638
Oliver Tree & Robin Schulz,Miss You,148729
Morgan Wallen,Last Night,13313
Morgan Wallen,Thinkin' Bout Me,14489
Chris Brown & Young Thug,Go Crazy,201728
Justin Bieber & Daniel Caesar & Giveon,Peaches,273971
DJ Ti.sto & Ava Max,The Motto,215848
Doja Cat & The Weeknd,You Right,59683
Coldplay & BTS,My Universe,9933
Taylor Swift,Cruel Summer,289610
Oliver Tree & Robin Schulz,Miss You,65285
Doja Cat & The Weeknd,You Right,22818
Morgan Wallen,Thought You Should Know,284884
Bad Bunny & Chencho Corleone,Me porto bonito,144026
Metro Boomin, The Weeknd & 21 Savage,Creepin',254897
Harry Styles,Adore You,297920
Nicky Youre & dazy,Sunroof,24736
Luke Combs,The Kind of Love We Make,250734
Drake & 21 Savage,Jimmy Cooks,260724
Bad Bunny & Chencho Corleone,Me porto bonito,115452
Kodak Black,Super Gremlin,47817
Doja Cat,Paint The Town Red,242670
Nicki Minaj,Super Freaky Girl,181328
Drake & 21 Savage & Project Pat,Knife Talk,80763
Taylor Swift,Anti-Hero,12341
Tom Odell,Another Love,13787
OneRepublic,I Ain't Worried,37901
BTS,Butter,163264
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,15836
Apache 207,Roller,82958
Tom Odell,Another Love,179800
Nicki Minaj,Super Freaky Girl,220995
Tones & I,Dance Monkey,176360
Michael Buble,It's Beginning To Look A Lot Like Christmas,283748
Jordan Davis & Luke Bryan,Buy Dirt,212223
Post Malone,Circles,41364
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,257946
Rema & Selena Gomez,Calm Down,224014
Billie Eilish,Happier Than Ever,286451
Ariana Grande,Positions,220626
Chris Brown,Under The Influence,267059
Acraze & Cherish,Do It To It,217961
Rosa Linn,Snap,243142
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,198629
SZA,Snooze,168627
Nicki Minaj & Ice Spice with Aqua,Barbie World,157787
Morgan Wallen,Wasted On You,263632
Saweetie & Doja Cat,Best Friend,208719
Libianca,People,45962
Maroon 5,Memories,77066
Lost Frequencies & Calum Scott,Where Are You Now,92128
Coldplay & BTS,My Universe,125945
The Ronettes,Sleigh Ride,188910
SZA,Snooze,202166
Ed Sheeran,Shivers,11727
Future & Drake & Tems,WAIT FOR U,237981
Oliver Tree & Robin Schulz,Miss You,42391
Ed Sheeran,Shivers,145003
Taylor Swift,Lavender Haze,158076
Camila Cabello & Ed Sheeran,Bam Bam,273419
Dua Lipa & DaBaby,Levitating,158036
Camila Cabello & Ed Sheeran,Bam Bam,264963
Lil Uzi Vert,Just Wanna Rock,219952
Billie Eilish,Bad Guy,189939
DJ Ti.sto,The Business,290674
The Weeknd,Take My Breath,186382
Meghan Trainor,Made You Look,274183
Miley Cyrus,Flowers,24314
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,100498
Wham!,Last Christmas,257527
Olivia Rodrigo,Good 4 U,194881
Farruko,Pepas,45238
Doja Cat & SZA,Kiss Me More,145325
Drake & Lil Durk,Laugh Now Cry Later,109613
AJR,Bang!,69370
Andy Williams,It's The Most Wonderful Time Of The Year,24985
Doja Cat & Nicki Minaj,Say So,29323
Harry Styles,As It Was,173400
Drake & Lil Durk,Laugh Now Cry Later,126554
Harry Styles,Adore You,32021
Lil Mosey,Blueberry Faygo,110610
Andy Williams,It's The Most Wonderful Time Of The Year,197986
Michael Buble,It's Beginning To Look A Lot Like Christmas,260601
Kate Bush,Running Up That Hill (A Deal With God),149279
Coi Leray,Players,142602
Post Malone & Doja Cat,I Like You (A Happier Song),122765
Rema,Calm Down,279361
Ed Sheeran,Shivers,133395
Shouse,Love Tonight,232125
Morgan Wallen,You Proof,205003
SZA,Kill Bill,28992
OneRepublic,I Ain't Worried,52882
Farruko,Pepas,249620
Em Beihold,Numb Little Bug,9832
Gayle,abcdefu,240012
Miley Cyrus,Flowers,163290
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),186884
Kelly Clarkson,Underneath The Tree,161189
DJ Ti.sto & Ava Max,The Motto,140069
Ava Max,Kings & Queens,209442
Dua Lipa,Dance The Night,134152
Billie Eilish,everything i wanted,32461
Zach Bryan & Kacey Musgraves,I Remember Everything,87453
SAINt JHN,Roses (Imanbek Remix),112844
Lil Nas & Jack Harlow,Industry Baby,95765
WizKid & Justin Bieber & Tems,Essence,108799
Lewis Capaldi,Before You Go,136043
Joji,Glimpse Of Us,4561
Internet Money & Gunna & Don Toliver & NAV,Lemonade,139248
WizKid & Justin Bieber & Tems,Essence,291965
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,271148
Dua Lipa,Break My Heart,196224
Coi Leray,Players,215294
Harry Styles,Watermelon Sugar,112554
Ed Sheeran,Bad Habits,35401
Lil Mosey,Blueberry Faygo,153938
Burl Ives,A Holly Jolly Christmas,195449
Ariana Grande,Positions,15374
Billie Eilish,What Was I Made For?,290512
Taylor Swift,Anti-Hero,67175
Dua Lipa & DaBaby,Levitating,174410
Morgan Wallen,You Proof,73190
Billie Eilish,Happier Than Ever,219638
Apache 207,Roller,1636
Doja Cat,Vegas,249698
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,113966
Bad Bunny & Chencho Corleone,Me porto bonito,49152
Luke Combs,Forever After All,233870
Pop Smoke & Lil Baby & DaBaby,For The Night,129676
Bad Bunny & Jhay Cortez,Dakiti,106911
The Kid LAROI,Without You,53962
Pop Smoke,What You Know Bout Love,105303
Post Malone,Circles,173164
Tate McRae,Greedy,182469
Billie Eilish,Therefore I Am,45113
Lizzo,About Damn Time,34090
Justin Bieber & Chance The Rapper,Holy,101649
Ariana Grande,Santa Tell Me,282889
Kane Brown With Katelyn Brown,Thank God,219482
Olivia Rodrigo,Drivers License,212600
Zach Bryan & Kacey Musgraves,I Remember Everything,142322
Roddy Ricch,The Box,139523
Harry Styles,As It Was,61305
Powfu & Beabadoobee,Death Bed,31721
Maroon 5,Memories,229910
Doja Cat,Vegas,831
Drake & 21 Savage,Jimmy Cooks,42132
Lewis Capaldi,Before You Go,190927
Michael Buble,It's Beginning To Look A Lot Like Christmas,150391
Harry Styles,Adore You,184074
Pop Smoke,What You Know Bout Love,192683
SZA,Kill Bill,147057
Rihanna,Lift Me Up,239561
Bad Bunny,Titi me pregunto,40278
Luke Combs,The Kind of Love We Make,29505
Shouse,Love Tonight,171145
Morgan Wallen,You Proof,224675
AJR,Bang!,201704
Oliver Tree & Robin Schulz,Miss You,212235
Jose Feliciano,Feliz Navidad,85525
Post Malone & Doja Cat,I Like You (A Happier Song),239587
Nicki Minaj & Ice Spice with Aqua,Barbie World,171437
CJ,Whoopty,18641
Topic & A7S,Breaking Me,276685
BTS,Butter,55393
Billie Eilish,Bad Guy,64372
Bad Bunny,Titi me pregunto,222156
Luke Combs,Fast Car,230516
The Weeknd & Ariana Grande,Die For You,35087
CJ,Whoopty,58014
Toosii,Favorite Song,24844
WizKid & Justin Bieber & Tems,Essence,205209
DJ Ti.sto & Ava Max,The Motto,70932
Eslabon Armado & Peso Pluma,Ella Baila Sola,238935
Lil Durk & J Cole,All My Life,74066
Joel Corry & MNEK,Head & Heart,149668
Gabby Barrett & Charlie Puth,I Hope,79746
Fifty Fifty,Cupid,275150
Tones & I,Dance Monkey,72489
CJ,Whoopty,278328
Brenda Lee,Rockin' Around The Christmas Tree,43571
Topic & A7S,Breaking Me,134891
Taylor Swift,Lavender Haze,128595
Miguel,Sure Thing,236021
Pop Smoke & Lil Baby & DaBaby,For The Night,162943
CJ,Whoopty,262803
Doja Cat,Need To Know,92275
Lil Nas X,Montero (Call Me By Your Name),229750
Morgan Wallen,Wasted On You,172261
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,186466
Trevor Daniel,Falling,122546
Acraze & Cherish,Do It To It,105018
Miley Cyrus,Midnight Sky,236629
Kodak Black,Super Gremlin,175068
Lady Gaga & Ariana Grande,Rain On Me,299512
Morgan Wallen,Wasted On You,206264
Maneskin,Beggin',69737
Post Malone,Circles,142399
Morgan Wallen,You Proof,136811
Olivia Rodrigo,Drivers License,114071
Lady Gaga & Ariana Grande,Rain On Me,124720
Rosa Linn,Snap,40920
Adele,Easy On Me,69974
Topic & A7S,Breaking Me,237391
Bad Bunny & Chencho Corleone,Me porto bonito,228909
Dua Lipa,Break My Heart,183536
Kenya Grace,Strangers,110698
Joel Corry & MNEK,Head & Heart,247722
Gayle,abcdefu,250066
Drake,Toosie Slide,231810
DJ Ti.sto & Ava Max,The Motto,1127
Taylor Swift,Lavender Haze,111648
Eslabon Armado & Peso Pluma,Ella Baila Sola,260579
Powfu & Beabadoobee,Death Bed,186879
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),130406
Nathan Evans,Wellerman,114976
Meghan Trainor,Made You Look,4961
Cole Swindell,She Had Me At Heads Carolina,15982
Lil Nas X,Montero (Call Me By Your Name),273047
The Ronettes,Sleigh Ride,61087
Libianca,People,199637
Maroon 5,Memories,117967
Harry Styles,Adore You,132298
Doja Cat,Paint The Town Red,40722
Coi Leray,Players,81426
Kane Brown With Katelyn Brown,Thank God,218191
Justin Bieber & Chance The Rapper,Holy,293139
Lil Nas X,Montero (Call Me By Your Name),110914
Powfu & Beabadoobee,Death Bed,184316
Lewis Capaldi,Someone You Loved,180927
Arizona Zervas,Roxanne,45309
Doja Cat,Vegas,273950
Doja Cat & The Weeknd,You Right,137291
Andy Williams,It's The Most Wonderful Time Of The Year,35433
Lil Uzi Vert,Just Wanna Rock,176948
Cole Swindell,She Had Me At Heads Carolina,126543
Bad Bunny & Chencho Corleone,Me porto bonito,218443
WizKid & Justin Bieber & Tems,Essence,119161
Chris Brown,Under The Influence,215654
Billie Eilish,everything i wanted,240387
Zach Bryan,Something In The Orange,118385
Lost Frequencies & Calum Scott,Where Are You Now,271057
Kodak Black,Super Gremlin,183474
Jack Harlow,First Class,19584
Masked Wolf,Astronaut In The Ocean,74983
Tate McRae,You Broke Me First,142485
Gunna,Fukumean,27774
Olivia Rodrigo,Deja Vu,94491
Morgan Wallen,Last Night,95691
Beyonce,Break My Soul,147153
The Weeknd & Ariana Grande,Die For You,93466
SAINt JHN,Roses (Imanbek Remix),202162
24kGoldn & Iann Dior,Mood,145689
Libianca,People,203511
Lil Nas X,Montero (Call Me By Your Name),279585
Tate McRae,You Broke Me First,85166
DJ Ti.sto & Ava Max,The Motto,193625
Cardi B & Megan Thee Stallion,WAP,61229
Doja Cat,Paint The Town Red,31915
Dove Cameron,Boyfriend,153887
Lizzo,About Damn Time,251867
Dua Lipa,Dance The Night,35592
DJ Ti.sto & Ava Max,The Motto,57953
Bad Bunny & Chencho Corleone,Me porto bonito,198639
Doja Cat & Nicki Minaj,Say So,172590
Gayle,abcdefu,59880
Rema & Selena Gomez,Calm Down,179111
Doja Cat & Nicki Minaj,Say So,284291
Beyonce,Break My Soul,13227
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,7379
The Killers,Mr Brightside,237838
Lewis Capaldi,Someone You Loved,258429
Brenda Lee,Rockin' Around The Christmas Tree,138871
Bad Bunny,Titi me pregunto,96557
Lizzo,About Damn Time,202836
Lil Mosey,Blueberry Faygo,101103
Oliver Tree & Robin Schulz,Miss You,294357
The Weeknd,Take My Breath,116673
Sam Smith & Kim Petras,Unholy,59484
Harry Styles,Late Night Talking,229577
Gayle,abcdefu,127696
Post Malone,Chemical,175122
SZA,Kill Bill,60503
Topic & A7S,Breaking Me,233024
The Killers,Mr Brightside,10204
